day,sales
37647,5515
37648,8201
37649,8243
37650,284
37651,9351
37652,7251
37653,6303
37654,6731
37655,8811
37656,3012
37657,2143
37658,5306
37659,7108
37660,7356
37661,5667
37662,8636
37663,6087
37664,2471
37665,3978
37666,1105
37667,8437
37668,2950
37669,8745
37670,8447
37671,1674
37672,5964
37673,9768
37674,4601
37675,3401
37676,6424
37677,4964
37678,4570
37679,7206
37680,1459
37681,4893
37682,5579
37683,918
37684,2313
37685,8390
37686,9160
37687,8494
37688,5329
37689,1118
37690,7660
37691,7060
37692,1177
37693,289
37694,731
37695,9749
37696,8810
37697,9993
37698,5072
37699,776
37700,5288
37701,5342
37702,1760
37703,3750
37704,8892
37705,2036
37706,6367
37707,6000
37708,884
37709,9025
37710,4237
37711,3586
37712,3215
37713,3555
37714,8824
37715,1867
37716,1560
37717,2556
37718,8983
37719,5449
37720,6077
37721,8823
37722,9371
37723,326
37724,6202
37725,5541
37726,1192
37727,6415
37728,7865
37729,7685
37730,8261
37731,8905
37732,9184
37733,1016
37734,5508
37735,4607
37736,7315
37737,1553
37738,7587
37739,5210
37740,3312
37741,107
37742,3460
37743,5983
37744,8507
37745,8140
37746,3647
37747,2460
37748,6292
37749,9693
37750,5771
37751,7529
37752,8832
37753,9257
37754,3352
37755,4602
37756,6279
37757,439
37758,7912
37759,1853
37760,1693
37761,3915
37762,9657
37763,4361
37764,3783
37765,8591
37766,8072
37767,7177
37768,7284
37769,608
37770,7976
37771,6282
37772,5914
37773,6197
37774,3235
37775,9793
37776,6225
37777,7622
37778,4205
37779,1222
37780,2479
37781,5779
37782,1232
37783,7814
37784,2588
37785,712
37786,2785
37787,2860
37788,6143
37789,3520
37790,2509
37791,6594
37792,5040
37793,3688
37794,3345
37795,4813
37796,6315
37797,3520
37798,8344
37799,3939
37800,8832
37801,2825
37802,9499
37803,3142
37804,8799
37805,2632
37806,6377
37807,6651
37808,6429
37809,9948
37810,7275
37811,1114
37812,5957
37813,9182
37814,7757
37815,5380
37816,14
37817,2968
37818,1868
37819,5982
37820,4251
37821,6109
37822,1422
37823,3543
37824,4420
37825,8336
37826,2582
37827,5621
37828,1976
37829,8208
37830,9551
37831,9116
37832,9467
37833,4305
37834,758
37835,7879
37836,9873
37837,7179
37838,210
37839,2486
37840,7468
37841,311
37842,1245
37843,1160
37844,8603
37845,2276
37846,5893
37847,6815
37848,8592
37849,1527
37850,9936
37851,7684
37852,9217
37853,2176
37854,6009
37855,6959
37856,9620
37857,5841
37858,7465
37859,7912
37860,2631
37861,8335
37862,4001
37863,592
37864,9164
37865,4195
37866,6940
37867,2887
37868,5496
37869,3343
37870,5348
37871,6792
37872,1612
37873,7279
37874,9927
37875,6143
37876,1109
37877,7684
37878,8116
37879,1147
37880,5480
37881,853
37882,1489
37883,8307
37884,7036
37885,7160
37886,3153
37887,7546
37888,7532
37889,1015
37890,152
37891,9643
37892,3477
37893,6352
37894,5316
37895,6327
37896,7683
37897,8711
37898,7291
37899,8148
37900,1677
37901,4405
37902,4346
37903,3807
37904,2326
37905,4139
37906,6036
37907,7402
37908,9145
37909,406
37910,8289
37911,3121
37912,5037
37913,4567
37914,2299
37915,1824
37916,642
37917,7717
37918,666
37919,4863
37920,773
37921,602
37922,6515
37923,7535
37924,3211
37925,7028
37926,5298
37927,3061
37928,5361
37929,2147
37930,3530
37931,1816
37932,6017
37933,5202
37934,3180
37935,6472
37936,7785
37937,275
37938,979
37939,9699
37940,6756
37941,2157
37942,3537
37943,8678
37944,8423
37945,4367
37946,8000
37947,8445
37948,3359
37949,8716
37950,6372
37951,5500
37952,2061
37953,2255
37954,5238
37955,6276
37956,2356
37957,8841
37958,8893
37959,8911
37960,1858
37961,9242
37962,8722
37963,8731
37964,6921
37965,4443
37966,4327
37967,9889
37968,8970
37969,6757
37970,1111
37971,2154
37972,7787
37973,1263
37974,5855
37975,3846
37976,5719
37977,7308
37978,7024
37979,5078
37980,7427
37981,9458
37982,8057
37983,8619
37984,3634
37985,5232
37986,4221
37987,445
37988,4656
37989,7008
37990,6803
37991,9279
37992,9490
37993,8933
37994,6422
37995,471
37996,5796
37997,7968
37998,1801
37999,6851
38000,9983
38001,4806
38002,2013
38003,2962
38004,1344
38005,8486
38006,497
38007,962
38008,9594
38009,4690
38010,5023
38011,8498
38012,2191
38013,1090
38014,5231
38015,5547
38016,830
38017,4808
38018,7600
38019,1673
38020,2497
38021,4275
38022,8413
38023,2560
38024,1419
38025,5052
38026,2444
38027,4698
38028,692
38029,4519
38030,3022
38031,4877
38032,6566
38033,4356
38034,334
38035,6656
38036,2683
38037,9100
38038,4619
38039,4726
38040,4374
38041,6168
38042,9580
38043,8108
38044,3555
38045,641
38046,1611
38047,6775
38048,5997
38049,737
38050,9018
38051,6458
38052,7360
38053,7632
38054,926
38055,176
38056,5249
38057,1054
38058,6890
38059,7755
38060,9115
38061,8295
38062,1028
38063,7794
38064,8758
38065,9952
38066,4993
38067,2456
38068,9438
38069,670
38070,3159
38071,3520
38072,1293
38073,5690
38074,5737
38075,2872
38076,9853
38077,7952
38078,7625
38079,6105
38080,3528
38081,1423
38082,8798
38083,7776
38084,6575
38085,6799
38086,4101
38087,8797
38088,2752
38089,8094
38090,806
38091,4400
38092,9055
38093,4639
38094,4795
38095,3410
38096,2939
38097,7278
38098,6445
38099,2424
38100,4971
38101,6479
38102,5646
38103,3471
38104,6244
38105,9038
38106,5415
38107,7933
38108,6900
38109,4370
38110,7685
38111,7852
38112,8253
38113,2501
38114,9075
38115,9773
38116,4516
38117,5088
38118,808
38119,8230
38120,1799
38121,8396
38122,6705
38123,573
38124,4342
38125,1313
38126,3332
38127,5477
38128,5153
38129,1984
38130,4763
38131,756
38132,2553
38133,5290
38134,9165
38135,4546
38136,7573
38137,9275
38138,7278
38139,7931
38140,8511
38141,4443
38142,9543
38143,1539
38144,5111
38145,6945
38146,5628
38147,405
38148,4988
38149,6765
38150,5386
38151,1273
38152,5780
38153,9620
38154,1149
38155,1592
38156,5527
38157,5076
38158,6657
38159,855
38160,2549
38161,501
38162,9663
38163,7544
38164,6696
38165,2592
38166,9417
38167,7501
38168,1273
38169,1019
38170,1706
38171,299
38172,9453
38173,5959
38174,8198
38175,6317
38176,502
38177,7229
38178,4838
38179,3142
38180,7672
38181,7180
38182,5376
38183,1498
38184,899
38185,1299
38186,9826
38187,9331
38188,2166
38189,3189
38190,2844
38191,8836
38192,2817
38193,6059
38194,260
38195,523
38196,3012
38197,9272
38198,705
38199,5315
38200,9950
38201,6903
38202,7438
38203,3362
38204,7360
38205,5448
38206,9593
38207,3581
38208,9123
38209,6904
38210,803
38211,8876
38212,7618
38213,2497
38214,6440
38215,5771
38216,3615
38217,254
38218,1233
38219,9908
38220,7568
38221,2095
38222,5570
38223,6357
38224,6978
38225,7141
38226,6018
38227,3514
38228,2203
38229,1361
38230,9373
38231,1063
38232,7378
38233,4821
38234,8181
38235,8727
38236,9887
38237,7799
38238,336
38239,314
38240,556
38241,1854
38242,2937
38243,6291
38244,1368
38245,9542
38246,4169
38247,9516
38248,902
38249,889
38250,7973
38251,2308
38252,5012
38253,9018
38254,7330
38255,5339
38256,3646
38257,4239
38258,1544
38259,3487
38260,240
38261,1134
38262,8328
38263,2953
38264,1248
38265,563
38266,4639
38267,5976
38268,843
38269,8309
38270,8818
38271,1616
38272,3424
38273,1901
38274,8686
38275,9046
38276,7654
38277,1937
38278,5305
38279,5439
38280,9681
38281,1655
38282,3801
38283,4881
38284,7794
38285,4939
38286,6689
38287,2472
38288,9225
38289,7776
38290,2316
38291,4863
38292,6724
38293,2292
38294,92
38295,7745
38296,915
38297,2010
38298,9838
38299,6252
38300,9861
38301,7594
38302,5717
38303,8602
38304,7183
38305,7481
38306,250
38307,1142
38308,9755
38309,8313
38310,4740
38311,655
38312,2502
38313,5697
38314,851
38315,9875
38316,3844
38317,7417
38318,9754
38319,7106
38320,6320
38321,1136
38322,1969
38323,9496
38324,1147
38325,8724
38326,111
38327,332
38328,7169
38329,4328
38330,4340
38331,3174
38332,1306
38333,4738
38334,4874
38335,9554
38336,6976
38337,7556
38338,4982
38339,5671
38340,625
38341,7666
38342,6706
38343,6545
38344,1034
38345,2146
38346,4451
38347,2151
38348,2498
38349,6647
38350,3758
38351,3257
38352,2610
38353,1076
38354,5923
38355,5124
38356,7774
38357,201
38358,7922
38359,5049
38360,2155
38361,6955
38362,6849
38363,1812
38364,7215
38365,810
38366,4441
38367,9812
38368,2909
38369,405
38370,6043
38371,4309
38372,8585
38373,383
38374,3602
38375,5587
38376,9230
38377,91
38378,2829
38379,2946
38380,6122
38381,7127
38382,2970
38383,2000
38384,825
38385,5967
38386,7815
38387,7463
38388,9087
38389,8416
38390,8520
38391,8232
38392,3618
38393,3699
38394,7602
38395,4995
38396,7083
38397,9820
38398,9745
38399,6568
38400,5409
38401,5557
38402,7997
38403,2213
38404,7990
38405,9479
38406,6387
38407,7994
38408,6468
38409,4786
38410,2639
38411,7102
38412,7668
38413,9384
38414,9356
38415,4462
38416,6576
38417,942
38418,4081
38419,942
38420,2286
38421,4016
38422,6316
38423,6231
38424,6309
38425,8908
38426,8282
38427,7228
38428,458
38429,4581
38430,5010
38431,507
38432,8279
38433,4528
38434,1255
38435,2158
38436,4136
38437,2764
38438,5585
38439,3625
38440,1108
38441,7543
38442,3762
38443,5293
38444,6195
38445,1255
38446,2007
38447,4650
38448,6775
38449,3454
38450,9475
38451,3571
38452,2497
38453,2707
38454,3662
38455,1443
38456,3047
38457,8178
38458,1658
38459,6341
38460,8533
38461,1877
38462,3112
38463,2316
38464,117
38465,176
38466,7454
38467,3125
38468,5797
38469,9446
38470,9080
38471,7410
38472,4865
38473,3510
38474,7605
38475,5995
38476,5168
38477,936
38478,551
38479,106
38480,3214
38481,6731
38482,6354
38483,8192
38484,1909
38485,5389
38486,2145
38487,2539
38488,8782
38489,1983
38490,6574
38491,4035
38492,9514
38493,1068
38494,1339
38495,5777
38496,7997
38497,2611
38498,8374
38499,2175
38500,397
38501,7030
38502,4778
38503,566
38504,9208
38505,7624
38506,7911
38507,1075
38508,8854
38509,4534
38510,7491
38511,4385
38512,5236
38513,2487
38514,1976
38515,8665
38516,6307
38517,5455
38518,8505
38519,4155
38520,7425
38521,4520
38522,6838
38523,6034
38524,911
38525,6224
38526,6205
38527,1570
38528,5149
38529,3938
38530,1490
38531,2798
38532,445
38533,550
38534,5260
38535,2768
38536,5176
38537,7449
38538,7341
38539,5767
38540,8466
38541,8764
38542,4597
38543,618
38544,9186
38545,8559
38546,7951
38547,8008
38548,8102
38549,3863
38550,4969
38551,5602
38552,558
38553,325
38554,2763
38555,4038
38556,4099
38557,9923
38558,7700
38559,6670
38560,6363
38561,1022
38562,4926
38563,9758
38564,267
38565,9715
38566,7371
38567,495
38568,871
38569,9160
38570,687
38571,8091
38572,4756
38573,5505
38574,4721
38575,5667
38576,1650
38577,637
38578,6408
38579,4284
38580,655
38581,8616
38582,4331
38583,1151
38584,5096
38585,8758
38586,1633
38587,6338
38588,7990
38589,2809
38590,6668
38591,7295
38592,6433
38593,7175
38594,1052
38595,1739
38596,3445
38597,738
38598,4516
38599,1118
38600,7555
38601,4798
38602,3781
38603,612
38604,7203
38605,1504
38606,6343
38607,706
38608,1161
38609,6513
38610,3708
38611,3674
38612,4529
38613,7564
38614,9429
38615,3408
38616,5436
38617,6151
38618,4368
38619,6009
38620,2285
38621,9461
38622,2112
38623,7622
38624,7185
38625,9303
38626,8476
38627,9244
38628,2575
38629,6880
38630,6622
38631,9933
38632,160
38633,3327
38634,6924
38635,336
38636,9132
38637,2234
38638,6150
38639,3384
38640,9296
38641,7778
38642,7740
38643,9699
38644,1941
38645,6486
38646,1330
38647,8121
38648,6923
38649,9383
38650,4929
38651,6147
38652,6412
38653,6516
38654,8694
38655,6084
38656,2188
38657,1209
38658,5109
38659,7440
38660,429
38661,9032
38662,3420
38663,2361
38664,1217
38665,6279
38666,1708
38667,8974
38668,8628
38669,448
38670,9068
38671,8179
38672,3187
38673,5920
38674,9956
38675,4757
38676,4969
38677,4506
38678,4356
38679,5639
38680,2667
38681,1660
38682,2679
38683,7057
38684,8187
38685,3914
38686,831
38687,7774
38688,9167
38689,674
38690,3111
38691,1965
38692,3496
38693,2376
38694,4095
38695,6964
38696,4953
38697,808
38698,1818
38699,634
38700,7981
38701,1737
38702,8676
38703,8835
38704,4371
38705,3300
38706,7915
38707,3275
38708,2071
38709,1040
38710,8470
38711,6174
38712,4403
38713,8369
38714,7772
38715,8762
38716,3802
38717,7316
38718,5652
38719,8240
38720,2855
38721,5383
38722,5591
38723,3524
38724,8564
38725,6152
38726,600
38727,9438
38728,1887
38729,9593
38730,200
38731,4369
38732,6538
38733,2006
38734,4063
38735,6928
38736,8049
38737,3798
38738,4136
38739,565
38740,3202
38741,4088
38742,2590
38743,2295
38744,6087
38745,1417
38746,9113
38747,589
38748,4894
38749,3546
38750,6456
38751,8949
38752,9991
38753,8182
38754,2964
38755,4482
38756,5084
38757,7168
38758,226
38759,6873
38760,7552
38761,811
38762,3917
38763,6990
38764,130
38765,3993
38766,7865
38767,2771
38768,3476
38769,8654
38770,4644
38771,2436
38772,5811
38773,1895
38774,2782
38775,981
38776,6630
38777,9030
38778,6968
38779,3347
38780,6917
38781,2216
38782,4946
38783,1392
38784,4489
38785,4549
38786,9924
38787,3690
38788,2862
38789,6616
38790,7760
38791,2525
38792,4695
38793,2558
38794,6925
38795,6651
38796,6570
38797,2714
38798,2050
38799,8043
38800,7567
38801,9589
38802,5198
38803,3383
38804,8635
38805,5198
38806,7427
38807,4332
38808,1345
38809,5087
38810,6136
38811,9433
38812,2335
38813,2701
38814,5894
38815,5592
38816,8403
38817,1320
38818,1599
38819,4477
38820,9982
38821,1284
38822,1674
38823,7893
38824,10000
38825,1616
38826,6410
38827,9298
38828,5647
38829,2585
38830,1183
38831,2242
38832,2693
38833,759
38834,7180
38835,9978
38836,2436
38837,2563
38838,9936
38839,6341
38840,8736
38841,3790
38842,5498
38843,6915
38844,2215
38845,8834
38846,6102
38847,3046
38848,9015
38849,8710
38850,7066
38851,2652
38852,8411
38853,5892
38854,572
38855,4690
38856,4458
38857,8332
38858,519
38859,6749
38860,9300
38861,4236
38862,7208
38863,866
38864,7788
38865,9948
38866,8720
38867,3129
38868,9421
38869,7257
38870,2104
38871,2416
38872,2911
38873,8644
38874,8215
38875,3979
38876,7285
38877,8754
38878,6402
38879,7336
38880,4377
38881,4226
38882,6417
38883,4108
38884,388
38885,308
38886,1576
38887,934
38888,9428
38889,5852
38890,6866
38891,1832
38892,4372
38893,264
38894,4333
38895,7743
38896,390
38897,5180
38898,9647
38899,197
38900,4948
38901,9457
38902,347
38903,2675
38904,2925
38905,9548
38906,810
38907,6718
38908,6863
38909,4386
38910,4322
38911,8602
38912,8821
38913,8460
38914,7391
38915,2351
38916,5403
38917,5652
38918,5521
38919,5714
38920,2732
38921,6120
38922,2516
38923,728
38924,1530
38925,3932
38926,9480
38927,7407
38928,4365
38929,7205
38930,3880
38931,4368
38932,3290
38933,587
38934,1884
38935,9230
38936,8898
38937,729
38938,9642
38939,7470
38940,1702
38941,3711
38942,166
38943,593
38944,5203
38945,4846
38946,9381
38947,9806
38948,8895
38949,4019
38950,4579
38951,7108
38952,4342
38953,2525
38954,8926
38955,4221
38956,9299
38957,3711
38958,2041
38959,7044
38960,2840
38961,8449
38962,1282
38963,4831
38964,8825
38965,8936
38966,6020
38967,574
38968,5412
38969,8194
38970,1950
38971,6139
38972,7015
38973,3131
38974,8361
38975,7444
38976,734
38977,9680
38978,5645
38979,3817
38980,5855
38981,6229
38982,8618
38983,4745
38984,7367
38985,2858
38986,6134
38987,9053
38988,4405
38989,3885
38990,3006
38991,6890
38992,3611
38993,7735
38994,8709
38995,6956
38996,3929
38997,2811
38998,2157
38999,8347
39000,4001
39001,7432
39002,4074
39003,830
39004,9283
39005,7949
39006,550
39007,4225
39008,1378
39009,7642
39010,6502
39011,234
39012,4247
39013,9743
39014,6817
39015,2378
39016,1571
39017,1303
39018,7852
39019,2285
39020,9634
39021,8322
39022,4238
39023,6793
39024,4779
39025,3543
39026,3820
39027,5954
39028,9904
39029,1828
39030,6404
39031,8380
39032,7259
39033,1748
39034,5484
39035,3698
39036,5731
39037,8175
39038,6667
39039,445
39040,967
39041,660
39042,1888
39043,6977
39044,6922
39045,2270
39046,4167
39047,3718
39048,1447
39049,8016
39050,4276
39051,7861
39052,9292
39053,9117
39054,1261
39055,9650
39056,4398
39057,1419
39058,2983
39059,4194
39060,7959
39061,458
39062,7526
39063,6953
39064,101
39065,1744
39066,9894
39067,9512
39068,34
39069,9888
39070,3329
39071,711
39072,9168
39073,742
39074,4360
39075,4966
39076,2609
39077,6664
39078,8139
39079,4088
39080,6928
39081,2706
39082,511
39083,8352
39084,3727
39085,3522
39086,5498
39087,3301
39088,4406
39089,588
39090,7353
39091,8459
39092,8824
39093,2105
39094,4194
39095,4807
39096,1950
39097,8726
39098,5812
39099,7178
39100,6344
39101,6968
39102,5909
39103,2540
39104,5521
39105,4898
39106,9147
39107,9237
39108,6756
39109,5342
39110,1078
39111,3102
39112,3513
39113,6102
39114,8967
39115,9910
39116,5618
39117,5133
39118,4920
39119,6368
39120,2204
39121,471
39122,6823
39123,1280
39124,515
39125,9195
39126,7789
39127,4175
39128,8085
39129,4625
39130,3716
39131,4975
39132,5203
39133,9183
39134,7082
39135,2565
39136,9165
39137,3764
39138,5686
39139,5686
39140,5700
39141,4560
39142,2643
39143,6751
39144,6770
39145,8187
39146,2445
39147,6268
39148,6774
39149,7350
39150,8730
39151,4082
39152,5912
39153,4260
39154,3122
39155,3782
39156,7755
39157,7668
39158,3010
39159,4885
39160,2437
39161,642
39162,7341
39163,1411
39164,3292
39165,5583
39166,61
39167,7034
39168,6228
39169,4042
39170,6680
39171,2106
39172,8653
39173,157
39174,5406
39175,5184
39176,3995
39177,8486
39178,3173
39179,5043
39180,3638
39181,4121
39182,7145
39183,5928
39184,1970
39185,4112
39186,9748
39187,7688
39188,4175
39189,9461
39190,9658
39191,3493
39192,5522
39193,9509
39194,588
39195,5270
39196,7345
39197,1351
39198,5357
39199,7638
39200,4764
39201,237
39202,8677
39203,5869
39204,4563
39205,9101
39206,2828
39207,5408
39208,5867
39209,2659
39210,852
39211,4606
39212,8504
39213,2237
39214,6641
39215,718
39216,6101
39217,9679
39218,1059
39219,6891
39220,9063
39221,4096
39222,1124
39223,271
39224,7501
39225,3403
39226,4771
39227,680
39228,3307
39229,6356
39230,1936
39231,5963
39232,9788
39233,4331
39234,844
39235,1559
39236,3150
39237,5495
39238,70
39239,3938
39240,1195
39241,6366
39242,7049
39243,8892
39244,598
39245,9588
39246,538
39247,7986
39248,798
39249,7076
39250,4110
39251,6854
39252,8798
39253,7022
39254,9572
39255,6211
39256,1294
39257,1082
39258,4543
39259,5404
39260,1975
39261,751
39262,9543
39263,7346
39264,202
39265,4611
39266,5721
39267,2221
39268,4268
39269,3125
39270,4243
39271,3562
39272,1792
39273,69
39274,3103
39275,9419
39276,969
39277,7793
39278,4079
39279,8567
39280,7207
39281,1884
39282,8310
39283,2924
39284,5876
39285,1125
39286,5864
39287,9492
39288,153
39289,9049
39290,8173
39291,2659
39292,1963
39293,6470
39294,7961
39295,466
39296,4187
39297,2058
39298,8702
39299,7858
39300,5800
39301,3453
39302,1588
39303,1966
39304,7359
39305,6174
39306,5143
39307,7991
39308,6459
39309,5139
39310,4140
39311,9017
39312,3629
39313,284
39314,5357
39315,4711
39316,8012
39317,2628
39318,9717
39319,8741
39320,7797
39321,4921
39322,2825
39323,7872
39324,4460
39325,3394
39326,9131
39327,4013
39328,9849
39329,9745
39330,6854
39331,7853
39332,3912
39333,2508
39334,9888
39335,5904
39336,1517
39337,2072
39338,8338
39339,6349
39340,1077
39341,9302
39342,4360
39343,3339
39344,6185
39345,5294
39346,1362
39347,3198
39348,4560
39349,6408
39350,7185
39351,3425
39352,1984
39353,770
39354,3325
39355,3988
39356,9413
39357,7911
39358,7380
39359,1482
39360,6910
39361,8754
39362,8067
39363,8210
39364,2137
39365,1966
39366,1326
39367,499
39368,5754
39369,5551
39370,3376
39371,9262
39372,3352
39373,9527
39374,6473
39375,4595
39376,5246
39377,5008
39378,2587
39379,384
39380,203
39381,1469
39382,2438
39383,1000
39384,5066
39385,333
39386,5998
39387,5039
39388,1262
39389,3243
39390,1898
39391,9794
39392,1100
39393,7800
39394,9407
39395,5573
39396,1781
39397,1189
39398,1800
39399,953
39400,9901
39401,788
39402,2092
39403,5474
39404,2928
39405,1957
39406,3435
39407,9880
39408,86
39409,4030
39410,8
39411,3893
39412,9428
39413,8416
39414,2932
39415,4632
39416,3269
39417,1815
39418,9608
39419,6794
39420,8850
39421,4297
39422,2605
39423,1948
39424,1103
39425,3800
39426,6288
39427,3379
39428,6947
39429,1824
39430,6159
39431,6401
39432,3746
39433,4345
39434,3258
39435,5896
39436,7136
39437,6457
39438,8912
39439,8601
39440,8739
39441,6517
39442,324
39443,5706
39444,1619
39445,1990
39446,2936
39447,7413
39448,9527
39449,6148
39450,7603
39451,4192
39452,8682
39453,4504
39454,4800
39455,2279
39456,8564
39457,1544
39458,1319
39459,5922
39460,121
39461,8886
39462,6458
39463,5911
39464,1227
39465,5904
39466,7869
39467,6642
39468,6882
39469,7946
39470,3268
39471,5017
39472,4873
39473,2235
39474,5774
39475,2599
39476,1105
39477,775
39478,9020
39479,7242
39480,5548
39481,8087
39482,7772
39483,8824
39484,8646
39485,4541
39486,9496
39487,435
39488,9761
39489,6085
39490,9000
39491,204
39492,3950
39493,9507
39494,3237
39495,5300
39496,9527
39497,5304
39498,7404
39499,2698
39500,8712
39501,6278
39502,1160
39503,9249
39504,6169
39505,1038
39506,4322
39507,6468
39508,3498
39509,6948
39510,1103
39511,4736
39512,3084
39513,8198
39514,4678
39515,5396
39516,8123
39517,7242
39518,2975
39519,2267
39520,9153
39521,3094
39522,4608
39523,8157
39524,2509
39525,980
39526,8218
39527,9895
39528,9093
39529,137
39530,7727
39531,193
39532,6456
39533,3732
39534,1153
39535,9908
39536,4671
39537,7902
39538,7009
39539,3645
39540,7734
39541,9039
39542,2266
39543,618
39544,8474
39545,5963
39546,9619
39547,7991
39548,6783
39549,6354
39550,7789
39551,8483
39552,3582
39553,7223
39554,7121
39555,1091
39556,278
39557,7165
39558,8555
39559,8398
39560,9525
39561,8924
39562,3086
39563,1073
39564,3663
39565,3199
39566,8723
39567,4216
39568,5739
39569,2725
39570,1696
39571,1817
39572,2012
39573,1508
39574,883
39575,578
39576,1743
39577,3777
39578,9150
39579,4396
39580,553
39581,6645
39582,2671
39583,2452
39584,3452
39585,4355
39586,9706
39587,6275
39588,6342
39589,5067
39590,2099
39591,2754
39592,751
39593,4169
39594,5067
39595,2341
39596,1961
39597,812
39598,9631
39599,7817
39600,1363
39601,1814
39602,5227
39603,6647
39604,5889
39605,8674
39606,7778
39607,9539
39608,6265
39609,4465
39610,9383
39611,644
39612,5247
39613,2651
39614,2782
39615,6177
39616,5740
39617,1194
39618,6849
39619,7649
39620,6632
39621,2418
39622,8637
39623,1150
39624,8756
39625,3738
39626,8086
39627,3919
39628,77
39629,4146
39630,315
39631,6202
39632,5481
39633,7767
39634,6891
39635,7665
39636,4073
39637,1458
39638,3151
39639,8109
39640,3829
39641,5982
39642,4862
39643,4337
39644,227
39645,2438
39646,4194
39647,4339
39648,7708
39649,4028
39650,5081
39651,6793
39652,697
39653,923
39654,9361
39655,8487
39656,2397
39657,8898
39658,5400
39659,5414
39660,1633
39661,7334
39662,5239
39663,6338
39664,4912
39665,2962
39666,9289
39667,9051
39668,7160
39669,9730
39670,707
39671,6220
39672,4005
39673,802
39674,4962
39675,1673
39676,1037
39677,6024
39678,6105
39679,9618
39680,7963
39681,7203
39682,1845
39683,7869
39684,5889
39685,8197
39686,5646
39687,3062
39688,7651
39689,469
39690,7531
39691,5857
39692,7588
39693,3019
39694,6929
39695,9331
39696,7464
39697,556
39698,6435
39699,8506
39700,4878
39701,9112
39702,5282
39703,9927
39704,9316
39705,7157
39706,6434
39707,3061
39708,5109
39709,1658
39710,1285
39711,1679
39712,184
39713,577
39714,9297
39715,69
39716,9404
39717,8577
39718,7355
39719,6313
39720,8098
39721,6715
39722,4794
39723,972
39724,8071
39725,8514
39726,7382
39727,4777
39728,9587
39729,6029
39730,824
39731,4712
39732,9468
39733,5149
39734,7233
39735,9819
39736,3688
39737,3597
39738,3203
39739,4248
39740,7889
39741,4561
39742,3302
39743,9749
39744,1607
39745,7038
39746,4205
39747,6393
39748,9269
39749,1884
39750,6000
39751,3397
39752,6048
39753,412
39754,7009
39755,1679
39756,1827
39757,65
39758,7612
39759,4164
39760,6949
39761,3320
39762,6845
39763,9877
39764,3526
39765,8908
39766,9984
39767,7321
39768,6252
39769,5826
39770,2236
39771,458
39772,7896
39773,473
39774,4654
39775,7365
39776,320
39777,9286
39778,3431
39779,6507
39780,3551
39781,1089
39782,9803
39783,88
39784,229
39785,6343
39786,9517
39787,7328
39788,350
39789,7551
39790,2848
39791,5586
39792,1877
39793,7987
39794,696
39795,2762
39796,7632
39797,1837
39798,9408
39799,5115
39800,1795
39801,9943
39802,9271
39803,2286
39804,1645
39805,3104
39806,4785
39807,3166
39808,3503
39809,5121
39810,4013
39811,7981
39812,1836
39813,7941
39814,2333
39815,6520
39816,9064
39817,6246
39818,1808
39819,1190
39820,4410
39821,5891
39822,5578
39823,838
39824,2065
39825,2641
39826,6991
39827,3324
39828,6809
39829,2831
39830,1790
39831,9228
39832,2678
39833,6955
39834,228
39835,4636
39836,6515
39837,3321
39838,9579
39839,6748
39840,1104
39841,4754
39842,177
39843,6804
39844,9912
39845,6834
39846,1556
39847,1576
39848,5645
39849,4183
39850,4393
39851,2949
39852,7203
39853,9396
39854,2021
39855,4402
39856,472
39857,6065
39858,2733
39859,6584
39860,4188
39861,446
39862,1648
39863,1558
39864,4785
39865,2392
39866,7434
39867,8629
39868,5876
39869,3319
39870,145
39871,2899
39872,5923
39873,5702
39874,9535
39875,5432
39876,1279
39877,6516
39878,6345
39879,4075
39880,6172
39881,6162
39882,5453
39883,8692
39884,6807
39885,1994
39886,3241
39887,1977
39888,4088
39889,1963
39890,3028
39891,111
39892,9369
39893,5752
39894,3437
39895,71
39896,1681
39897,4448
39898,606
39899,888
39900,9068
39901,3735
39902,7178
39903,8915
39904,8297
39905,5185
39906,997
39907,5996
39908,9944
39909,5508
39910,6687
39911,6426
39912,9971
39913,6721
39914,9187
39915,7848
39916,3095
39917,399
39918,6657
39919,5002
39920,6071
39921,8805
39922,3872
39923,1460
39924,6939
39925,2500
39926,892
39927,8687
39928,8887
39929,9954
39930,824
39931,4050
39932,812
39933,8766
39934,6241
39935,2436
39936,4672
39937,7646
39938,3247
39939,1112
39940,8495
39941,5574
39942,6637
39943,9187
39944,9713
39945,2047
39946,9773
39947,3580
39948,4453
39949,1742
39950,9734
39951,7526
39952,9770
39953,4674
39954,1712
39955,3121
39956,4983
39957,5503
39958,3490
39959,3051
39960,5105
39961,7867
39962,8419
39963,8757
39964,6080
39965,4058
39966,3842
39967,3504
39968,5110
39969,6137
39970,7224
39971,9104
39972,2564
39973,5732
39974,7656
39975,3904
39976,8353
39977,1287
39978,8771
39979,9658
39980,215
39981,7355
39982,8307
39983,8397
39984,4662
39985,4439
39986,6479
39987,8071
39988,2648
39989,140
39990,6368
39991,3202
39992,2019
39993,2625
39994,9760
39995,881
39996,3147
39997,5707
39998,6472
39999,5984
40000,7322
40001,9343
40002,7409
40003,8283
40004,4085
40005,4857
40006,5011
40007,5164
40008,97
40009,218
40010,6159
40011,8780
40012,9595
40013,9794
40014,5660
40015,7648
40016,5008
40017,5013
40018,5776
